payment_event_id,transaction_id,attempt_number,payment_method,attempt_timestamp,latency_ms,status,amount_npr
PE000036926,T00034907,1,Cash,2025-06-25 16:35:05,681,success,365
PE000036927,T00034908,1,IME Pay,2024-09-15 10:35:58,630,success,1217
PE000036928,T00034909,1,Khalti,2024-04-20 17:38:33,948,success,5258
PE000036929,T00034910,1,FonePay,2026-01-02 22:22:28,623,success,1280
PE000036930,T00034911,1,Khalti,2024-08-17 14:31:21,2168,success,1659
PE000036931,T00034912,1,Cash,2026-01-10 19:07:25,1084,success,7052
PE000036932,T00034913,1,FonePay,2024-07-16 16:13:55,1350,success,4833
PE000036933,T00034914,1,FonePay,2025-12-05 17:26:02,120,success,6221
PE000036934,T00034915,1,Cash,2026-02-28 17:40:48,2214,success,1248
PE000036935,T00034916,1,Card,2026-02-07 11:21:36,1823,success,3009
PE000036936,T00034917,1,Card,2024-10-19 19:22:14,2524,success,6986
PE000036937,T00034918,1,Khalti,2025-03-25 12:30:11,1069,success,3178
PE000036938,T00034919,1,FonePay,2024-06-10 19:43:18,1921,success,29622
PE000036939,T00034920,1,Card,2024-10-20 20:04:53,1772,success,189
PE000036940,T00034921,1,Khalti,2026-01-04 22:59:39,1593,success,5163
PE000036941,T00034922,1,FonePay,2025-03-29 15:35:54,2228,success,1280
PE000036942,T00034923,1,eSewa,2025-06-09 11:17:32,1062,success,5389
PE000036943,T00034924,1,IME Pay,2025-09-01 19:56:02,2058,success,1500
PE000036944,T00034925,1,IME Pay,2025-04-30 14:19:27,1687,retry,7307
PE000036945,T00034925,2,IME Pay,2025-04-30 14:19:33,2743,success,7307
PE000036946,T00034926,1,IME Pay,2025-04-13 21:06:32,2279,success,14881
PE000036947,T00034927,1,Khalti,2024-12-23 19:31:04,1975,success,264
PE000036948,T00034928,1,eSewa,2025-11-06 08:10:28,1246,success,9156
PE000036949,T00034929,1,Khalti,2025-01-05 17:23:03,869,success,2978
PE000036950,T00034930,1,Card,2025-02-27 15:37:08,1557,success,7960
PE000036951,T00034931,1,IME Pay,2025-05-22 12:30:28,747,success,11059
PE000036952,T00034932,1,IME Pay,2025-10-17 16:45:07,1299,success,3171
PE000036953,T00034933,1,eSewa,2024-04-12 10:39:11,825,retry,1224
PE000036954,T00034933,2,eSewa,2024-04-12 10:39:17,2266,retry,1224
PE000036955,T00034933,3,eSewa,2024-04-12 10:39:23,821,success,1224
PE000036956,T00034934,1,eSewa,2025-04-20 21:42:46,2169,success,32
PE000036957,T00034935,1,FonePay,2025-04-29 18:21:32,1593,success,1487
PE000036958,T00034936,1,Cash,2024-02-11 17:29:51,1624,success,10168
PE000036959,T00034937,1,IME Pay,2025-05-03 12:43:50,1824,retry,2146
PE000036960,T00034937,2,IME Pay,2025-05-03 12:43:56,1685,success,2146
PE000036961,T00034938,1,eSewa,2025-07-06 19:09:32,1758,success,17617
PE000036962,T00034939,1,Khalti,2026-02-22 14:43:25,2385,success,9980
PE000036963,T00034940,1,eSewa,2025-06-02 16:19:54,1617,success,3452
PE000036964,T00034941,1,Cash,2025-02-16 19:39:02,676,success,18343
PE000036965,T00034942,1,eSewa,2025-07-25 11:09:18,717,success,7321
PE000036966,T00034943,1,Cash,2024-01-22 17:48:53,1449,success,6284
PE000036967,T00034944,1,Khalti,2024-03-10 21:55:27,1147,success,1668
PE000036968,T00034945,1,FonePay,2025-07-30 07:43:30,1447,success,12535
PE000036969,T00034946,1,Khalti,2024-06-05 19:32:19,730,success,293
PE000036970,T00034947,1,Khalti,2024-02-08 17:51:43,299,success,2694
PE000036971,T00034948,1,Cash,2025-04-27 10:20:04,2498,success,467
PE000036972,T00034949,1,eSewa,2024-06-18 09:37:18,2005,success,637
PE000036973,T00034950,1,Khalti,2025-07-02 13:09:30,703,success,556
PE000036974,T00034951,1,IME Pay,2025-03-10 17:57:57,1800,success,253
PE000036975,T00034952,1,Cash,2026-03-30 00:11:14,299,success,13049
PE000036976,T00034953,1,Cash,2024-10-02 19:10:01,614,success,3934
PE000036977,T00034954,1,Khalti,2025-07-28 19:15:52,1702,success,10499
PE000036978,T00034955,1,Khalti,2025-06-01 11:26:51,2356,success,81
PE000036979,T00034956,1,FonePay,2025-01-05 15:23:56,1209,success,11430
PE000036980,T00034957,1,Khalti,2024-09-12 20:21:31,1848,success,4301
PE000036981,T00034958,1,Khalti,2024-11-29 21:02:54,2068,success,1135
PE000036982,T00034959,1,Khalti,2024-12-04 08:38:32,2246,retry,4362
PE000036983,T00034959,2,Khalti,2024-12-04 08:38:38,838,retry,4362
PE000036984,T00034959,3,Khalti,2024-12-04 08:38:44,1390,success,4362
PE000036985,T00034960,1,Khalti,2024-08-17 09:42:14,163,success,10690
PE000036986,T00034961,1,FonePay,2024-08-04 10:59:11,837,success,18494
PE000036987,T00034962,1,Khalti,2024-03-10 19:11:58,1146,success,10289
PE000036988,T00034963,1,Card,2024-04-05 17:14:52,1562,success,2639
PE000036989,T00034964,1,IME Pay,2024-12-07 16:56:46,1703,retry,2546
PE000036990,T00034964,2,IME Pay,2024-12-07 16:56:52,1031,success,2546
PE000036991,T00034965,1,Card,2025-04-11 15:45:24,1465,success,6049
PE000036992,T00034966,1,Card,2024-01-20 15:11:34,385,success,227
PE000036993,T00034967,1,FonePay,2024-06-17 09:56:33,1253,success,11367
PE000036994,T00034968,1,FonePay,2024-08-19 16:56:50,678,success,7852
PE000036995,T00034969,1,FonePay,2026-03-14 09:15:20,1576,success,49052
PE000036996,T00034970,1,Cash,2026-03-15 17:51:23,2166,success,1067
PE000036997,T00034971,1,FonePay,2025-08-29 21:07:11,1699,success,14342
PE000036998,T00034972,1,eSewa,2025-12-14 08:53:01,1037,success,9567
PE000036999,T00034973,1,Khalti,2024-05-19 18:31:18,1666,success,24066
PE000037000,T00034974,1,eSewa,2024-03-21 20:57:47,924,success,5782
PE000037001,T00034975,1,Khalti,2025-05-23 17:52:55,1984,success,1438
PE000037002,T00034976,1,Cash,2024-05-06 19:19:23,2674,success,2618
PE000037003,T00034977,1,Khalti,2025-01-18 15:21:56,1422,success,3026
PE000037004,T00034978,1,Khalti,2024-01-05 17:55:51,1511,success,4257
PE000037005,T00034979,1,FonePay,2024-05-04 15:32:51,1207,success,10929
PE000037006,T00034980,1,Card,2025-08-09 16:22:07,1233,success,7295
PE000037007,T00034981,1,eSewa,2025-02-28 18:12:10,1792,success,1713
PE000037008,T00034982,1,IME Pay,2025-02-12 15:02:40,1015,success,1712
PE000037009,T00034983,1,Khalti,2025-12-02 15:48:12,1005,success,4433
PE000037010,T00034984,1,eSewa,2025-09-13 17:10:06,376,success,4042
PE000037011,T00034985,1,eSewa,2024-10-02 20:05:28,1165,success,23427
PE000037012,T00034986,1,Khalti,2024-06-15 19:39:33,969,retry,6935
PE000037013,T00034986,2,Khalti,2024-06-15 19:39:39,1098,success,6935
PE000037014,T00034987,1,Khalti,2025-03-21 16:24:45,962,success,2391
PE000037015,T00034988,1,Khalti,2024-07-29 15:54:03,2029,success,3085
PE000037016,T00034989,1,eSewa,2025-10-04 20:26:30,1703,success,8233
PE000037017,T00034990,1,Card,2025-10-15 17:35:32,120,success,3276
PE000037018,T00034991,1,FonePay,2025-09-19 16:24:15,1340,success,5523
PE000037019,T00034992,1,Cash,2025-06-19 11:07:47,1137,success,1686
PE000037020,T00034993,1,Card,2024-09-19 20:07:52,962,success,18715
PE000037021,T00034994,1,eSewa,2025-03-12 13:51:40,673,success,2166
PE000037022,T00034995,1,eSewa,2024-05-27 19:42:11,1853,success,2962
PE000037023,T00034996,1,IME Pay,2025-08-05 17:55:33,2015,success,7834
PE000037024,T00034997,1,Card,2026-01-02 18:31:47,1692,retry,410
PE000037025,T00034997,2,Card,2026-01-02 18:31:53,1250,failed,410
PE000037026,T00034998,1,eSewa,2025-06-07 09:28:22,256,success,8666
PE000037027,T00034999,1,eSewa,2025-11-27 19:19:09,2789,success,915
PE000037028,T00035000,1,eSewa,2025-09-08 17:31:57,1764,success,1880
PE000037029,T00035001,1,FonePay,2025-06-16 17:18:40,1994,retry,11458
PE000037030,T00035001,2,FonePay,2025-06-16 17:18:46,1278,success,11458
PE000037031,T00035002,1,FonePay,2025-07-26 17:58:59,1179,success,5569
PE000037032,T00035003,1,FonePay,2024-11-21 08:09:44,1223,success,776
PE000037033,T00035004,1,Cash,2024-07-19 17:25:20,1387,success,3904
PE000037034,T00035005,1,Khalti,2025-03-02 21:27:40,1522,success,2026
PE000037035,T00035006,1,Card,2025-03-23 10:47:27,1699,success,7588
PE000037036,T00035007,1,eSewa,2025-03-15 17:35:18,289,success,267
PE000037037,T00035008,1,FonePay,2024-03-15 09:45:38,1309,success,3025
PE000037038,T00035009,1,FonePay,2024-03-02 13:22:58,1526,success,1754
PE000037039,T00035010,1,FonePay,2025-04-25 16:23:33,1396,success,2344
PE000037040,T00035011,1,Card,2024-10-18 08:59:20,367,success,6296
PE000037041,T00035012,1,Cash,2025-05-11 20:33:07,1712,success,17550
PE000037042,T00035013,1,Cash,2024-04-28 20:17:01,1996,success,7308
PE000037043,T00035014,1,Khalti,2025-02-25 17:32:56,2562,success,4275
PE000037044,T00035015,1,Khalti,2025-08-27 15:29:33,979,success,3615
PE000037045,T00035016,1,FonePay,2025-02-11 09:01:06,1931,success,13146
PE000037046,T00035017,1,IME Pay,2026-01-13 15:35:42,1717,retry,6140
PE000037047,T00035017,2,IME Pay,2026-01-13 15:35:48,120,retry,6140
PE000037048,T00035017,3,IME Pay,2026-01-13 15:35:54,971,success,6140
PE000037049,T00035018,1,Khalti,2026-01-20 16:26:47,1021,success,5373
PE000037050,T00035019,1,IME Pay,2024-03-18 18:52:43,2036,success,632
PE000037051,T00035020,1,eSewa,2025-06-07 12:31:45,1483,success,4679
PE000037052,T00035021,1,Khalti,2024-03-08 15:43:58,914,success,3898
PE000037053,T00035022,1,FonePay,2025-10-13 11:22:22,1016,success,6607
PE000037054,T00035023,1,Card,2025-08-03 09:19:27,1923,retry,12682
PE000037055,T00035023,2,Card,2025-08-03 09:19:33,1199,success,12682
PE000037056,T00035024,1,Card,2024-04-05 14:37:30,1287,success,589
PE000037057,T00035025,1,eSewa,2026-01-31 11:07:46,1403,retry,1965
PE000037058,T00035025,2,eSewa,2026-01-31 11:07:52,1487,success,1965
PE000037059,T00035026,1,Cash,2025-03-25 21:18:20,1809,success,4934
PE000037060,T00035027,1,Cash,2024-12-22 10:13:03,1386,success,4043
PE000037061,T00035028,1,FonePay,2025-02-12 08:04:46,1363,success,148
PE000037062,T00035029,1,Khalti,2024-04-06 09:57:14,1390,success,2407
PE000037063,T00035030,1,Cash,2025-03-31 12:39:54,289,success,3576
PE000037064,T00035031,1,eSewa,2024-10-05 17:44:46,1795,success,26578
PE000037065,T00035032,1,eSewa,2024-09-22 16:34:53,144,success,7703
PE000037066,T00035033,1,Cash,2025-02-02 20:28:12,1188,success,9686
PE000037067,T00035034,1,Cash,2025-04-22 08:35:05,1495,success,831
PE000037068,T00035035,1,Card,2024-04-29 23:04:10,658,success,2785
PE000037069,T00035036,1,eSewa,2024-02-20 12:07:47,685,success,17205
PE000037070,T00035037,1,Cash,2024-07-25 17:28:23,625,success,16696
PE000037071,T00035038,1,FonePay,2025-11-29 17:22:25,1041,success,9856
PE000037072,T00035039,1,Khalti,2024-08-03 19:16:49,2738,success,913
PE000037073,T00035040,1,eSewa,2024-10-06 13:03:12,2748,success,7305
PE000037074,T00035041,1,eSewa,2024-03-11 14:04:44,969,success,1429
PE000037075,T00035042,1,eSewa,2025-11-01 16:52:26,647,success,9059
PE000037076,T00035043,1,Card,2025-05-03 11:43:02,1321,success,3011
PE000037077,T00035044,1,Cash,2025-07-07 07:35:44,1345,success,2856
PE000037078,T00035045,1,Cash,2024-01-14 10:55:45,1780,success,4069
PE000037079,T00035046,1,FonePay,2025-01-04 20:15:03,2915,success,1135
PE000037080,T00035047,1,eSewa,2024-12-07 15:09:16,1777,success,3656
PE000037081,T00035048,1,Khalti,2025-09-28 18:19:09,1709,success,7623
PE000037082,T00035049,1,Card,2024-08-17 16:52:09,1823,success,2486
PE000037083,T00035050,1,Khalti,2025-06-01 14:42:48,1472,success,25207
PE000037084,T00035051,1,Cash,2024-10-26 16:48:45,644,success,5062
PE000037085,T00035052,1,FonePay,2024-05-02 11:51:18,1042,success,1991
PE000037086,T00035053,1,Khalti,2024-07-23 18:10:52,1973,success,7980
PE000037087,T00035054,1,Card,2024-05-19 22:44:43,1382,success,29
PE000037088,T00035055,1,Card,2026-02-05 21:06:24,2488,success,1120
PE000037089,T00035056,1,Cash,2025-10-13 20:15:02,2108,success,11697
PE000037090,T00035057,1,Cash,2025-11-29 21:04:46,1795,success,2978
PE000037091,T00035058,1,eSewa,2025-05-29 19:24:10,2153,success,1502
PE000037092,T00035059,1,Cash,2024-08-31 13:22:27,1194,success,2077
PE000037093,T00035060,1,eSewa,2024-12-13 15:58:19,1714,success,1209
PE000037094,T00035061,1,Cash,2025-10-11 22:29:42,1098,success,16759
PE000037095,T00035062,1,Card,2026-02-21 09:32:29,1741,success,1594
PE000037096,T00035063,1,eSewa,2024-03-15 17:56:18,1476,success,3440
PE000037097,T00035064,1,Card,2024-09-07 17:06:59,762,success,8431
PE000037098,T00035065,1,Khalti,2025-09-14 19:39:40,1111,success,2353
PE000037099,T00035066,1,Card,2025-02-15 12:39:34,1690,success,2272
PE000037100,T00035067,1,Khalti,2025-05-28 18:56:57,1471,success,16554
PE000037101,T00035068,1,Khalti,2024-11-25 21:40:04,1462,retry,2805
PE000037102,T00035068,2,Khalti,2024-11-25 21:40:10,945,success,2805
PE000037103,T00035069,1,Card,2024-11-14 17:41:08,1909,success,3001
PE000037104,T00035070,1,IME Pay,2025-09-12 18:14:42,1560,success,12703
PE000037105,T00035071,1,IME Pay,2024-10-21 15:42:07,1528,success,728
PE000037106,T00035072,1,Card,2026-02-27 11:17:46,1435,success,2780
PE000037107,T00035073,1,Cash,2024-01-07 17:59:00,1225,success,4309
PE000037108,T00035074,1,eSewa,2025-03-16 11:18:03,911,success,1544
PE000037109,T00035075,1,Khalti,2026-03-07 12:27:22,1506,success,17350
PE000037110,T00035076,1,Card,2024-09-28 20:20:35,2103,success,8251
PE000037111,T00035077,1,Khalti,2024-05-26 09:43:23,1564,success,2774
PE000037112,T00035078,1,FonePay,2024-02-17 17:48:03,1872,retry,5792
PE000037113,T00035078,2,FonePay,2024-02-17 17:48:09,1378,success,5792
PE000037114,T00035079,1,Card,2025-10-27 15:10:51,2161,success,21665
PE000037115,T00035080,1,ConnectIPS,2025-06-20 16:26:42,120,success,13150
PE000037116,T00035081,1,Khalti,2025-07-19 17:46:46,1841,success,3935
PE000037117,T00035082,1,eSewa,2024-07-20 15:44:36,2596,success,680
PE000037118,T00035083,1,eSewa,2026-02-05 11:33:54,1046,success,5818
PE000037119,T00035084,1,Khalti,2025-11-12 13:16:41,2712,success,3326
PE000037120,T00035085,1,Card,2024-09-07 18:22:48,1155,success,2634
PE000037121,T00035086,1,eSewa,2024-09-14 14:41:09,1148,success,8035
PE000037122,T00035087,1,Khalti,2025-08-25 17:33:33,2611,success,11535
PE000037123,T00035088,1,eSewa,2025-02-16 08:55:04,1651,success,26287
PE000037124,T00035089,1,IME Pay,2025-09-16 13:26:42,2265,success,490
PE000037125,T00035090,1,Khalti,2025-07-22 14:15:08,1434,success,2280
PE000037126,T00035091,1,ConnectIPS,2026-03-07 21:06:34,2353,success,11649
PE000037127,T00035092,1,eSewa,2025-08-14 19:03:09,2334,retry,9590
PE000037128,T00035092,2,eSewa,2025-08-14 19:03:15,1981,retry,9590
PE000037129,T00035092,3,eSewa,2025-08-14 19:03:21,1874,success,9590
PE000037130,T00035093,1,Cash,2024-10-30 10:02:36,1106,success,3049
PE000037131,T00035094,1,FonePay,2025-08-22 17:13:25,2419,success,574
PE000037132,T00035095,1,Khalti,2024-05-18 14:02:11,120,success,6982
PE000037133,T00035096,1,Khalti,2025-10-02 17:36:35,1069,success,16735
PE000037134,T00035097,1,Khalti,2025-02-02 18:39:20,120,retry,9720
PE000037135,T00035097,2,Khalti,2025-02-02 18:39:26,863,success,9720
PE000037136,T00035098,1,IME Pay,2024-10-28 17:49:14,1156,success,5167
PE000037137,T00035099,1,FonePay,2026-03-29 22:41:15,2007,success,6749
PE000037138,T00035100,1,Card,2025-10-05 19:28:25,458,success,6173
PE000037139,T00035101,1,eSewa,2025-03-24 12:53:08,1324,success,12743
PE000037140,T00035102,1,IME Pay,2026-02-07 11:26:56,2660,success,2263
PE000037141,T00035103,1,eSewa,2024-12-08 21:19:39,1487,success,7144
PE000037142,T00035104,1,eSewa,2025-08-19 17:52:24,1709,success,9234
PE000037143,T00035105,1,Khalti,2024-07-05 19:25:48,1409,success,2045
PE000037144,T00035106,1,Khalti,2024-07-09 20:08:45,873,success,15438
PE000037145,T00035107,1,FonePay,2025-08-17 17:01:43,645,retry,671
PE000037146,T00035107,2,FonePay,2025-08-17 17:01:49,1657,retry,671
PE000037147,T00035107,3,FonePay,2025-08-17 17:01:55,1666,success,671
PE000037148,T00035108,1,FonePay,2024-11-11 08:25:34,1493,success,518
PE000037149,T00035109,1,eSewa,2025-08-02 11:36:06,1455,success,16
PE000037150,T00035110,1,Khalti,2024-06-06 17:14:38,877,success,1953
PE000037151,T00035111,1,FonePay,2025-10-30 17:43:31,1370,success,10865
PE000037152,T00035112,1,eSewa,2025-01-25 18:35:14,1046,success,1371
PE000037153,T00035113,1,IME Pay,2025-01-27 07:54:47,765,success,1790
PE000037154,T00035114,1,Khalti,2025-08-28 21:44:02,1299,success,577
PE000037155,T00035115,1,Cash,2024-02-10 12:17:26,1396,success,433
PE000037156,T00035116,1,eSewa,2024-05-11 18:38:17,903,success,1497
PE000037157,T00035117,1,eSewa,2024-11-02 19:59:25,1276,success,3223
PE000037158,T00035118,1,IME Pay,2024-06-18 16:36:26,2301,success,713
PE000037159,T00035119,1,eSewa,2024-06-27 14:22:31,1403,success,4604
PE000037160,T00035120,1,IME Pay,2025-02-08 13:39:50,802,success,2364
PE000037161,T00035121,1,IME Pay,2024-05-18 15:56:48,1468,success,5414
PE000037162,T00035122,1,IME Pay,2026-02-07 12:13:44,166,success,5925
PE000037163,T00035123,1,FonePay,2024-04-07 06:45:35,1837,success,1272
PE000037164,T00035124,1,Khalti,2024-10-01 10:46:33,1189,success,7425
PE000037165,T00035125,1,Cash,2026-02-12 12:28:47,2526,success,2500
PE000037166,T00035126,1,eSewa,2026-03-21 18:20:48,577,success,1294
PE000037167,T00035127,1,Khalti,2025-10-21 18:31:20,1450,success,4271
PE000037168,T00035128,1,Cash,2024-04-21 17:46:09,2500,success,9752
PE000037169,T00035129,1,Khalti,2024-09-30 17:08:19,908,success,1854
PE000037170,T00035130,1,eSewa,2024-12-16 17:17:50,2202,success,12910
PE000037171,T00035131,1,Card,2024-04-13 20:33:02,1421,success,15603
PE000037172,T00035132,1,FonePay,2024-04-23 15:12:29,1650,success,129
PE000037173,T00035133,1,Cash,2024-01-08 15:39:39,1282,success,9730
PE000037174,T00035134,1,Cash,2024-03-09 17:34:15,919,success,13395
PE000037175,T00035135,1,Card,2025-08-17 18:47:47,1897,success,571
PE000037176,T00035136,1,Khalti,2025-04-03 19:33:18,1128,success,9675
PE000037177,T00035137,1,Cash,2024-11-08 09:29:07,828,success,13293
PE000037178,T00035138,1,Card,2025-04-27 17:27:16,1017,success,3860
PE000037179,T00035139,1,Card,2025-04-29 21:04:32,1055,success,8187
PE000037180,T00035140,1,FonePay,2025-12-07 12:07:23,1198,success,2780
PE000037181,T00035141,1,Khalti,2024-06-03 18:13:13,862,success,4326
PE000037182,T00035142,1,IME Pay,2025-01-03 14:19:19,1041,success,4037
PE000037183,T00035143,1,Card,2024-12-04 16:12:20,1045,success,471
PE000037184,T00035144,1,Cash,2024-08-09 17:06:39,768,success,4448
PE000037185,T00035145,1,Cash,2024-04-21 19:06:41,635,success,9133
PE000037186,T00035146,1,eSewa,2024-10-23 11:11:59,1456,success,423
PE000037187,T00035147,1,Card,2025-02-09 20:26:50,1650,success,1019
PE000037188,T00035148,1,eSewa,2024-03-19 12:44:32,1622,success,916
PE000037189,T00035149,1,eSewa,2025-02-20 18:33:19,553,success,2614
PE000037190,T00035150,1,eSewa,2025-04-27 09:15:52,1047,success,905
PE000037191,T00035151,1,Khalti,2024-05-20 19:14:53,1866,success,14856
PE000037192,T00035152,1,eSewa,2026-01-22 18:35:49,1826,retry,2715
PE000037193,T00035152,2,eSewa,2026-01-22 18:35:55,1823,success,2715
PE000037194,T00035153,1,eSewa,2024-02-24 16:44:28,2765,success,9977
PE000037195,T00035154,1,eSewa,2025-06-08 19:42:08,1388,success,12418
PE000037196,T00035155,1,IME Pay,2025-03-08 16:37:39,1673,success,8346
PE000037197,T00035156,1,FonePay,2025-09-21 13:49:25,1390,success,6707
PE000037198,T00035157,1,eSewa,2025-01-24 20:33:35,2448,success,6834
PE000037199,T00035158,1,eSewa,2025-10-04 19:26:13,972,retry,3147
PE000037200,T00035158,2,eSewa,2025-10-04 19:26:19,483,success,3147
PE000037201,T00035159,1,eSewa,2024-11-01 17:19:12,1432,success,19056
PE000037202,T00035160,1,Card,2024-05-18 21:08:47,1859,success,1192
PE000037203,T00035161,1,IME Pay,2025-06-12 19:43:34,1085,success,1131
PE000037204,T00035162,1,eSewa,2026-03-02 17:13:43,2001,success,1850
PE000037205,T00035163,1,Cash,2025-12-06 08:16:39,1392,success,2462
PE000037206,T00035164,1,Khalti,2025-05-13 18:22:00,693,success,31298
PE000037207,T00035165,1,Card,2024-07-27 10:04:07,2208,success,17158
PE000037208,T00035166,1,eSewa,2025-05-14 13:30:24,1162,success,15248
PE000037209,T00035167,1,Khalti,2025-02-05 15:40:01,1864,success,1156
PE000037210,T00035168,1,Cash,2024-08-08 16:13:18,1025,success,2136
PE000037211,T00035169,1,eSewa,2024-01-27 14:13:45,2164,success,3721
PE000037212,T00035170,1,eSewa,2024-04-11 07:36:44,1602,success,7915
PE000037213,T00035171,1,FonePay,2025-01-27 18:22:18,1229,success,403
PE000037214,T00035172,1,FonePay,2024-07-06 21:24:53,1662,success,3891
PE000037215,T00035173,1,Khalti,2024-02-29 19:47:58,2419,success,1113
PE000037216,T00035174,1,FonePay,2024-06-06 21:32:02,249,success,2096
PE000037217,T00035175,1,eSewa,2025-02-15 19:39:33,1462,success,2713
PE000037218,T00035176,1,Cash,2024-08-30 15:35:46,1845,success,2844
PE000037219,T00035177,1,eSewa,2025-10-05 22:49:09,1019,success,177
PE000037220,T00035178,1,Khalti,2025-06-28 20:06:22,1648,success,3487
PE000037221,T00035179,1,Cash,2024-07-08 09:05:29,1679,success,30218
PE000037222,T00035180,1,IME Pay,2024-01-22 17:19:05,1092,retry,521
